Model,Accuracy,F1 Score,Execution Time
LGBM_CICIDS2017_CICIDS2019_w_CICIDS2017_CICDDoS2019,0.9772727272727273,0.9772184792398629,0.0721120834350586
RF_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.046363636363636364,0.009375122720573047,0.04512357711791992
k-NN_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.06931818181818182,0.03037847847087732,0.08867025375366211
LGBM_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.031363636363636364,0.014455629500577745,0.044844865798950195
RF_CICIDS2018_CICIDS2019_w_CICIDS2017_CICDDoS2019,0.057045454545454545,0.02974525109922231,0.04553985595703125
k-NN_CICIDS2018_CICIDS2019_w_CICIDS2017_CICDDoS2019,0.08977272727272727,0.05291578497873006,0.09239602088928223
LGBM_CICIDS2018_CICIDS2019_w_CICIDS2017_CICDDoS2019,0.04863636363636364,0.027127690664772164,0.07203030586242676
RF_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.042045454545454546,0.003996759384283013,0.045655250549316406
k-NN_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.05159090909090909,0.009007829385756437,0.08854174613952637
LGBM_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.05568181818181818,0.010380766096169518,0.038414955139160156
RF_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICDDoS2019,0.03409090909090909,0.019905205575560886,0.05603957176208496
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICDDoS2019,0.06863636363636363,0.05276142968135355,0.09223699569702148
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICDDoS2019,0.08227272727272728,0.05721613681053792,0.07873129844665527
RF_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.042727272727272725,0.003677801144422165,0.04572415351867676
k-NN_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.03977272727272727,0.007319059514955701,0.0899972915649414
LGBM_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.04181818181818182,0.003713831983014711,0.04787755012512207
RF_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.03909090909090909,0.014367291444734274,0.05659341812133789
k-NN_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.10159090909090909,0.0805320686473139,0.10778045654296875
LGBM_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.02931818181818182,0.017089420759519303,0.09679055213928223
RF_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.04431818181818182,0.007495408360010704,0.056082725524902344
k-NN_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.06454545454545454,0.03167811721975797,0.09149312973022461
LGBM_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.02590909090909091,0.007316932973385281,0.06661415100097656
RF_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.061136363636363635,0.014195509870211127,0.05606389045715332
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.03636363636363636,0.023616821819330034,0.09813976287841797
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019,0.03,0.00984741965374102,0.06560325622558594
RF_CICIDS2017_w_CICIDS2017_UNSW-NB15,0.10833333333333334,0.06368294497622529,0.03510332107543945
k-NN_CICIDS2017_w_CICIDS2017_UNSW-NB15,0.14708333333333334,0.0973438743646039,0.05536675453186035
LGBM_CICIDS2017_w_CICIDS2017_UNSW-NB15,0.09916666666666667,0.05457450986383818,0.03234267234802246
RF_CICIDS2018_w_CICIDS2017_UNSW-NB15,0.08333333333333333,0.023195662025289925,0.03498482704162598
k-NN_CICIDS2018_w_CICIDS2017_UNSW-NB15,0.09583333333333334,0.06505825231099018,0.05642414093017578
LGBM_CICIDS2018_w_CICIDS2017_UNSW-NB15,0.08916666666666667,0.036210083143092694,0.019076108932495117
RF_CICIDS2019_w_CICIDS2017_UNSW-NB15,0.0020833333333333333,0.0026737967914438505,0.044165849685668945
k-NN_CICIDS2019_w_CICIDS2017_UNSW-NB15,0.0,0.0,0.14000391960144043
LGBM_CICIDS2019_w_CICIDS2017_UNSW-NB15,0.010416666666666666,0.005434782608695652,0.040624380111694336
RF_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.09416666666666666,0.031710899878012774,0.07575345039367676
k-NN_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.1025,0.05044140675880506,0.1210317611694336
LGBM_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.07166666666666667,0.02518057751593657,0.026813745498657227
RF_CICIDS2017_CICIDS2018_w_CICIDS2017_UNSW-NB15,0.0825,0.022800296378077515,0.03638195991516113
k-NN_CICIDS2017_CICIDS2018_w_CICIDS2017_UNSW-NB15,0.10166666666666667,0.027706745708825104,0.19362282752990723
LGBM_CICIDS2017_CICIDS2018_w_CICIDS2017_UNSW-NB15,0.04791666666666667,0.008780171669690083,0.03225231170654297
RF_CICIDS2017_CICIDS2019_w_CICIDS2017_UNSW-NB15,0.04041666666666666,0.018963006958106998,0.04583907127380371
k-NN_CICIDS2017_CICIDS2019_w_CICIDS2017_UNSW-NB15,0.020833333333333332,0.011108758980029453,0.12404036521911621
LGBM_CICIDS2017_CICIDS2019_w_CICIDS2017_UNSW-NB15,0.024583333333333332,0.01540006965304079,0.04318356513977051
RF_CICIDS2017_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.975,0.9756625115007513,0.044854164123535156
k-NN_CICIDS2017_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.87875,0.8769534821410746,0.07617783546447754
LGBM_CICIDS2017_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.9779166666666667,0.9773515219120448,0.033090829849243164
RF_CICIDS2018_CICIDS2019_w_CICIDS2017_UNSW-NB15,0.057916666666666665,0.013627450980392157,0.08685898780822754
k-NN_CICIDS2018_CICIDS2019_w_CICIDS2017_UNSW-NB15,0.0025,0.0015141955835962146,0.14060306549072266
LGBM_CICIDS2018_CICIDS2019_w_CICIDS2017_UNSW-NB15,0.06041666666666667,0.00646859386152748,0.05336928367614746
RF_CICIDS2018_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.08583333333333333,0.01303659801894468,0.08130025863647461
k-NN_CICIDS2018_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.06416666666666666,0.009713943293279088,0.051801443099975586
LGBM_CICIDS2018_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.05458333333333333,0.0197185076223262,0.036355018615722656
RF_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_UNSW-NB15,0.04541666666666667,0.015553956449064887,0.08741998672485352
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_UNSW-NB15,0.025,0.017462752926577573,0.07129311561584473
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_UNSW-NB15,0.02125,0.0051005100510051,0.04042482376098633
RF_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.09333333333333334,0.02599156002132378,0.06609654426574707
k-NN_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.08375,0.03876119017847727,0.058853864669799805
LGBM_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.09583333333333334,0.03748184399503602,0.03258514404296875
RF_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.08166666666666667,0.02838771949527908,0.04501605033874512
k-NN_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.20333333333333334,0.06917370508834332,0.054213523864746094
LGBM_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.07708333333333334,0.020265182950920863,0.06717896461486816
RF_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.0825,0.01221313266009283,0.0440213680267334
k-NN_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.005416666666666667,0.003995813997575042,0.0601506233215332
LGBM_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.10291666666666667,0.03170062215054962,0.044509172439575195
RF_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.0525,0.010226788807827581,0.04505181312561035
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.035416666666666666,0.025631657889007252,0.05820608139038086
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_UNSW-NB15,0.04041666666666666,0.008534812147758317,0.03495907783508301
RF_CICIDS2017_w_CICIDS2018_CICDDoS2019,0.04285714285714286,0.008958388056050828,0.04544878005981445
k-NN_CICIDS2017_w_CICIDS2018_CICDDoS2019,0.03666666666666667,0.004309654451144307,0.12313175201416016
LGBM_CICIDS2017_w_CICIDS2018_CICDDoS2019,0.039285714285714285,0.008640868405974335,0.02766895294189453
RF_CICIDS2018_w_CICIDS2018_CICDDoS2019,0.047857142857142855,0.01026656977929807,0.04545021057128906
k-NN_CICIDS2018_w_CICIDS2018_CICDDoS2019,0.06738095238095237,0.02766817949402154,0.1645827293395996
LGBM_CICIDS2018_w_CICIDS2018_CICDDoS2019,0.06190476190476191,0.022967510458631928,0.026400089263916016
RF_CICIDS2019_w_CICIDS2018_CICDDoS2019,0.09785714285714285,0.0272743096220839,0.04680514335632324
k-NN_CICIDS2019_w_CICIDS2018_CICDDoS2019,0.04857142857142857,0.008710248778701971,0.08758234977722168
LGBM_CICIDS2019_w_CICIDS2018_CICDDoS2019,0.058333333333333334,0.014752146143054338,0.053766489028930664
RF_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.04619047619047619,0.004454950289190645,0.046622514724731445
k-NN_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.04428571428571428,0.004084054506909454,0.13808202743530273
LGBM_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.04238095238095238,0.004748929800141818,0.02715301513671875
RF_CICIDS2017_CICIDS2018_w_CICIDS2018_CICDDoS2019,0.039047619047619046,0.0052724758108617245,0.04667329788208008
k-NN_CICIDS2017_CICIDS2018_w_CICIDS2018_CICDDoS2019,0.06,0.03150721501079753,0.08910727500915527
LGBM_CICIDS2017_CICIDS2018_w_CICIDS2018_CICDDoS2019,0.030238095238095238,0.005074767349254647,0.019932270050048828
RF_CICIDS2017_CICIDS2019_w_CICIDS2018_CICDDoS2019,0.06333333333333334,0.03568326937066016,0.057344675064086914
k-NN_CICIDS2017_CICIDS2019_w_CICIDS2018_CICDDoS2019,0.04,0.016950723604955982,0.08651375770568848
LGBM_CICIDS2017_CICIDS2019_w_CICIDS2018_CICDDoS2019,0.09047619047619047,0.04402181352266007,0.08150577545166016
RF_CICIDS2017_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.06547619047619048,0.017980737879597544,0.07750105857849121
k-NN_CICIDS2017_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.04,0.004845379142496659,0.0918731689453125
LGBM_CICIDS2017_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.020476190476190478,0.0024949851963335075,0.04582071304321289
RF_CICIDS2018_CICIDS2019_w_CICIDS2018_CICDDoS2019,0.9676190476190476,0.9673960968363703,0.06697940826416016
k-NN_CICIDS2018_CICIDS2019_w_CICIDS2018_CICDDoS2019,0.8119047619047619,0.8057237496800961,0.15035295486450195
LGBM_CICIDS2018_CICIDS2019_w_CICIDS2018_CICDDoS2019,0.9738095238095238,0.9740150082190409,0.05712485313415527
RF_CICIDS2018_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.06095238095238095,0.024559845682937072,0.05047345161437988
k-NN_CICIDS2018_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.06714285714285714,0.01464361295697743,0.08792376518249512
LGBM_CICIDS2018_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.08857142857142856,0.04619966230672676,0.029068946838378906
RF_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2018_CICDDoS2019,0.12595238095238095,0.09006479356556778,0.05655384063720703
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2018_CICDDoS2019,0.34833333333333333,0.29825427784899355,0.09221816062927246
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2018_CICDDoS2019,0.1773809523809524,0.12291548883415841,0.06630849838256836
RF_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.058095238095238096,0.021728255630970885,0.04675149917602539
k-NN_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.05761904761904762,0.012250119400628446,0.08745598793029785
LGBM_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.040952380952380955,0.007186402916116847,0.039534568786621094
RF_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.12023809523809524,0.07820127574030795,0.05738091468811035
k-NN_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.047619047619047616,0.019554424532013955,0.09586715698242188
LGBM_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.07428571428571429,0.05131734253900875,0.08076095581054688
RF_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.22023809523809523,0.1744909448986722,0.057869672775268555
k-NN_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.10214285714285715,0.06251379674252196,0.08617520332336426
LGBM_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.07238095238095238,0.06678988093942069,0.06028890609741211
RF_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.0880952380952381,0.06873692034869537,0.05717873573303223
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.20476190476190476,0.16716220358349956,0.09374880790710449
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019,0.10476190476190476,0.08133858833118802,0.05939173698425293
RF_CICIDS2017_w_CICIDS2018_UNSW-NB15,0.09681818181818182,0.024863107987086644,0.04731488227844238
k-NN_CICIDS2017_w_CICIDS2018_UNSW-NB15,0.08272727272727273,0.022539240060812447,0.04866623878479004
LGBM_CICIDS2017_w_CICIDS2018_UNSW-NB15,0.12409090909090909,0.06664005074713895,0.025476932525634766
RF_CICIDS2018_w_CICIDS2018_UNSW-NB15,0.11272727272727273,0.056808191204217366,0.05259895324707031
k-NN_CICIDS2018_w_CICIDS2018_UNSW-NB15,0.10136363636363636,0.04356133268600112,0.050707101821899414
LGBM_CICIDS2018_w_CICIDS2018_UNSW-NB15,0.07863636363636364,0.04452945106172293,0.024209260940551758
RF_CICIDS2019_w_CICIDS2018_UNSW-NB15,0.00045454545454545455,0.0004610419548178884,0.04671669006347656
k-NN_CICIDS2019_w_CICIDS2018_UNSW-NB15,0.00045454545454545455,0.00042625745950554135,0.050856828689575195
LGBM_CICIDS2019_w_CICIDS2018_UNSW-NB15,0.0013636363636363637,0.0004172461752433936,0.04564189910888672
RF_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.09681818181818182,0.038539132283149403,0.04535675048828125
k-NN_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.15681818181818183,0.07676608807725185,0.05146455764770508
LGBM_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.1459090909090909,0.07175068447434786,0.02638554573059082
RF_CICIDS2017_CICIDS2018_w_CICIDS2018_UNSW-NB15,0.17,0.061139748792737716,0.03548741340637207
k-NN_CICIDS2017_CICIDS2018_w_CICIDS2018_UNSW-NB15,0.2177272727272727,0.11835824498006356,0.04731488227844238
LGBM_CICIDS2017_CICIDS2018_w_CICIDS2018_UNSW-NB15,0.21409090909090908,0.088680384966835,0.025920867919921875
RF_CICIDS2017_CICIDS2019_w_CICIDS2018_UNSW-NB15,0.03772727272727273,0.00571979877334436,0.04545187950134277
k-NN_CICIDS2017_CICIDS2019_w_CICIDS2018_UNSW-NB15,0.0009090909090909091,0.0005895691609977325,0.05801701545715332
LGBM_CICIDS2017_CICIDS2019_w_CICIDS2018_UNSW-NB15,0.012272727272727272,0.006094711426123531,0.04981422424316406
RF_CICIDS2017_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.07045454545454545,0.012631704980842913,0.04528093338012695
k-NN_CICIDS2017_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.035,0.014178469546068764,0.04772019386291504
LGBM_CICIDS2017_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.06545454545454546,0.015736543449415805,0.03287863731384277
RF_CICIDS2018_CICIDS2019_w_CICIDS2018_UNSW-NB15,0.09227272727272727,0.0296157548774768,0.04583263397216797
k-NN_CICIDS2018_CICIDS2019_w_CICIDS2018_UNSW-NB15,0.08954545454545454,0.021082170014754285,0.05064034461975098
LGBM_CICIDS2018_CICIDS2019_w_CICIDS2018_UNSW-NB15,0.06681818181818182,0.023054502533312787,0.03848528861999512
RF_CICIDS2018_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.9740909090909091,0.9738741628686367,0.04461550712585449
k-NN_CICIDS2018_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.9240909090909091,0.9234086421845672,0.05072140693664551
LGBM_CICIDS2018_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.9804545454545455,0.9799844558302339,0.030256032943725586
RF_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2018_UNSW-NB15,0.12954545454545455,0.02389213235459713,0.045502424240112305
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2018_UNSW-NB15,0.04090909090909091,0.02342719200466187,0.0504453182220459
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2018_UNSW-NB15,0.022727272727272728,0.010256937661026505,0.06602978706359863
RF_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.5936363636363636,0.4739513476674043,0.04551219940185547
k-NN_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.7895454545454546,0.6988341537972041,0.053208112716674805
LGBM_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.385,0.28012100957191716,0.024092674255371094
RF_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.1481818181818182,0.029809434101230263,0.04601430892944336
k-NN_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.0,0.0,0.04977822303771973
LGBM_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.01681818181818182,0.00985438172938173,0.0677037239074707
RF_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.07818181818181819,0.030799658443880176,0.04455304145812988
k-NN_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.05090909090909091,0.03352777093918911,0.05437588691711426
LGBM_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.08454545454545455,0.021055091855022825,0.04769754409790039
RF_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.08272727272727273,0.050045080069134294,0.04608726501464844
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.11181818181818182,0.046655609567221396,0.07670712471008301
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_UNSW-NB15,0.01818181818181818,0.0059939246932285,0.045975446701049805
RF_CICIDS2017_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.0408695652173913,0.006102521545127333,0.046472787857055664
k-NN_CICIDS2017_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.04217391304347826,0.015398702167075354,0.0944223403930664
LGBM_CICIDS2017_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.05217391304347826,0.012939412570538876,0.038754940032958984
RF_CICIDS2018_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.03869565217391304,0.004577252295996226,0.04563760757446289
k-NN_CICIDS2018_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.058260869565217394,0.020502942583203194,0.09537887573242188
LGBM_CICIDS2018_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.05782608695652174,0.027345764500181283,0.027644872665405273
RF_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.04826086956521739,0.011476533489178332,0.04630255699157715
k-NN_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.041304347826086954,0.007815550250592202,0.0929100513458252
LGBM_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.058478260869565216,0.027778070783653862,0.05673074722290039
RF_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.04,0.0038010113073027076,0.04637289047241211
k-NN_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.03956521739130435,0.003455555825183819,0.09409070014953613
LGBM_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.03826086956521739,0.00430466386235011,0.030794382095336914
RF_CICIDS2017_CICIDS2018_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.042391304347826085,0.01049079037446874,0.04613804817199707
k-NN_CICIDS2017_CICIDS2018_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.08521739130434783,0.038345870712509715,0.09234380722045898
LGBM_CICIDS2017_CICIDS2018_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.07304347826086957,0.02427326787277786,0.0315093994140625
RF_CICIDS2017_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.04869565217391304,0.034476661501109035,0.056670427322387695
k-NN_CICIDS2017_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.020652173913043477,0.013195315878321585,0.09627175331115723
LGBM_CICIDS2017_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.00782608695652174,0.0075053100676147275,0.06457281112670898
RF_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.03260869565217391,0.004098520609936541,0.0462799072265625
k-NN_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.04173913043478261,0.018542951109912817,0.09514594078063965
LGBM_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.03760869565217391,0.015457086606407822,0.04114937782287598
RF_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.1932608695652174,0.12223326743173471,0.056789398193359375
k-NN_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.3393478260869565,0.2836844168195825,0.09687542915344238
LGBM_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.2093478260869565,0.1480532307066336,0.06726241111755371
RF_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.06108695652173913,0.025638929781206278,0.04600119590759277
k-NN_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.04,0.007063667089946735,0.09209704399108887
LGBM_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.0632608695652174,0.018077492986810214,0.035308837890625
RF_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.9684782608695652,0.9682553047017636,0.05684995651245117
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.806304347826087,0.7961566230047111,0.09647727012634277
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.97,0.970164513274723,0.07530927658081055
RF_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.0558695652173913,0.030355218031268432,0.04570651054382324
k-NN_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.044130434782608696,0.006518783413068715,0.10556626319885254
LGBM_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.03869565217391304,0.017442269215377816,0.0448305606842041
RF_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.11195652173913044,0.06994108149812979,0.05721569061279297
k-NN_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.08195652173913043,0.03963787393329526,0.09867095947265625
LGBM_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.06217391304347826,0.03156550254716826,0.08861589431762695
RF_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.08739130434782609,0.04912288749486953,0.05736732482910156
k-NN_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.06565217391304348,0.034937034992794144,0.10369753837585449
LGBM_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.04456521739130435,0.03710551889153182,0.06254839897155762
RF_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.14195652173913043,0.09164832200421874,0.05659914016723633
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.09804347826086957,0.05014588767398247,0.1010751724243164
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019,0.03608695652173913,0.02410087280622674,0.062143564224243164
RF_CICIDS2017_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.06923076923076923,0.01727811347777315,0.03529095649719238
k-NN_CICIDS2017_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.06884615384615385,0.012985804549038488,0.05426740646362305
LGBM_CICIDS2017_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.041923076923076924,0.012959962020025806,0.025940418243408203
RF_CICIDS2018_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.1,0.03119045741567498,0.04648637771606445
k-NN_CICIDS2018_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.08884615384615385,0.04249777087675694,0.05487537384033203
LGBM_CICIDS2018_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.08461538461538462,0.031334126361510325,0.026758432388305664
RF_CICIDS2019_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.0019230769230769232,0.0027107617240444567,0.046407222747802734
