,precision,recall,f1-score,support
BENIGN,0.047304730473047306,0.2193877551020408,0.07782805429864253,196.0
Bot,0.0,0.0,0.0,213.0
Brute Force,0.03147953830010493,0.15544041450777202,0.05235602094240838,193.0
DDoS,0.0,0.0,0.0,180.0
DoS,0.0,0.0,0.0,195.0
DrDoS_DNS,0.25,0.0053475935828877,0.010471204188481676,187.0
DrDoS_LDAP,0.2822085889570552,0.23232323232323232,0.2548476454293629,198.0
DrDoS_MSSQL,0.24358974358974358,0.09359605911330049,0.13523131672597866,203.0
DrDoS_NTP,0.9859154929577465,0.3888888888888889,0.5577689243027888,180.0
DrDoS_NetBIOS,0.3,0.3149171270718232,0.30727762803234504,181.0
DrDoS_SNMP,0.125,0.01904761904761905,0.03305785123966942,210.0
DrDoS_SSDP,0.11678832116788321,0.07582938388625593,0.09195402298850575,211.0
DrDoS_UDP,0.0,0.0,0.0,223.0
Exploits,0.0,0.0,0.0,0.0
Fuzzers,0.0,0.0,0.0,0.0
Generic,0.0,0.0,0.0,0.0
Infiltration,0.68,0.08095238095238096,0.14468085106382977,210.0
LDAP,0.0036496350364963502,0.005154639175257732,0.004273504273504274,194.0
MSSQL,0.0,0.0,0.0,200.0
NetBIOS,0.0,0.0,0.0,194.0
Shellcode,0.0,0.0,0.0,0.0
Syn,0.0,0.0,0.0,210.0
TFTP,0.0,0.0,0.0,211.0
UDP,0.0,0.0,0.0,222.0
UDP-lag,0.0,0.0,0.0,189.0
accuracy,0.07238095238095238,0.07238095238095238,0.07238095238095238,0.07238095238095238
macro avg,0.12263744201928307,0.06363540374605836,0.06678988093942069,4200.0
weighted avg,0.14133058341017868,0.07238095238095238,0.07590501432613767,4200.0
