,precision,recall,f1-score,support
BENIGN,1.0,0.33136094674556216,0.49777777777777776,169.0
Bot,0.7184115523465704,0.9851485148514851,0.8308977035490606,202.0
Brute Force,0.734006734006734,0.9688888888888889,0.8352490421455939,225.0
DDoS,0.8125,0.8544600938967136,0.8329519450800915,213.0
DoS,0.8267716535433071,0.5585106382978723,0.6666666666666666,188.0
DrDoS_DNS,0.5526315789473685,0.2346368715083799,0.32941176470588235,179.0
DrDoS_LDAP,0.76,0.5191256830601093,0.6168831168831169,183.0
DrDoS_MSSQL,0.5454545454545454,0.8275862068965517,0.6575342465753424,203.0
DrDoS_NTP,0.6904761904761905,0.9354838709677419,0.7945205479452054,217.0
DrDoS_NetBIOS,0.5102040816326531,0.3440366972477064,0.410958904109589,218.0
DrDoS_SNMP,0.5906040268456376,0.8380952380952381,0.6929133858267716,210.0
DrDoS_SSDP,0.9672131147540983,0.9779005524861878,0.9725274725274725,181.0
DrDoS_UDP,0.9292452830188679,0.985,0.9563106796116505,200.0
Exploits,0.5396825396825397,0.6153846153846154,0.5750528541226215,221.0
Fuzzers,0.4520123839009288,0.7724867724867724,0.5703125,189.0
Generic,0.7608695652173914,0.18041237113402062,0.2916666666666667,194.0
Infiltration,0.9083969465648855,0.6197916666666666,0.7368421052631579,192.0
LDAP,0.7023255813953488,0.7365853658536585,0.719047619047619,205.0
MSSQL,0.7135135135135136,0.6910994764397905,0.7021276595744681,191.0
NetBIOS,0.92,0.7892156862745098,0.8496042216358839,204.0
Port Scan,0.7976190476190477,0.995049504950495,0.8854625550660793,202.0
Reconnaissance,0.8448275862068966,0.735,0.786096256684492,200.0
Shellcode,0.7339055793991416,0.8465346534653465,0.7862068965517242,202.0
Syn,0.835,0.8652849740932642,0.8498727735368957,193.0
TFTP,0.9264705882352942,1.0,0.9618320610687023,189.0
UDP,1.0,0.9951923076923077,0.9975903614457832,208.0
UDP-lag,0.9384615384615385,0.8926829268292683,0.915,205.0
Web Attack,1.0,0.847926267281106,0.9177057356608479,217.0
accuracy,0.7539285714285714,0.7539285714285714,0.7539285714285714,0.7539285714285714
macro avg,0.7753787011150893,0.7479600282676522,0.7371079828474701,5600.0
weighted avg,0.7730587158997558,0.7539285714285714,0.7402627486784429,5600.0
