,precision,recall,f1-score,support
BENIGN,0.45,0.0989010989010989,0.16216216216216217,182.0
Bot,0.0,0.0,0.0,200.0
Brute Force,0.0,0.0,0.0,180.0
DDoS,0.0,0.0,0.0,206.0
DoS,0.0,0.0,0.0,198.0
Infiltration,0.0,0.0,0.0,228.0
NetBIOS,0.0,0.0,0.0,0.0
Port Scan,0.0,0.0,0.0,224.0
Syn,0.0,0.0,0.0,0.0
TFTP,0.0,0.0,0.0,0.0
UDP-lag,0.0,0.0,0.0,0.0
Web Attack,0.0,0.0,0.0,182.0
accuracy,0.01125,0.01125,0.01125,0.01125
macro avg,0.0375,0.008241758241758242,0.013513513513513514,1600.0
weighted avg,0.051187500000000004,0.01125,0.01844594594594595,1600.0
