,precision,recall,f1-score,support
BENIGN,0.054030115146147036,0.324468085106383,0.0926347760060744,188.0
Bot,0.0,0.0,0.0,209.0
Brute Force,0.2175226586102719,0.3090128755364807,0.2553191489361702,233.0
DDoS,0.0,0.0,0.0,195.0
DoS,0.0,0.0,0.0,194.0
Exploits,0.0,0.0,0.0,0.0
Fuzzers,0.0,0.0,0.0,0.0
Generic,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,186.0
Port Scan,0.0,0.0,0.0,212.0
Web Attack,0.0,0.0,0.0,183.0
accuracy,0.083125,0.083125,0.083125,0.083125
macro avg,0.024686615796038088,0.05758917824026034,0.03163217499474951,1600.0
weighted avg,0.03802527568979312,0.083125,0.04806543724454352,1600.0
