,precision,recall,f1-score,support
BENIGN,0.04772475027746948,0.215,0.07811080835603997,200.0
Bot,0.0,0.0,0.0,191.0
Brute Force,0.6666666666666666,0.031088082901554404,0.0594059405940594,193.0
DDoS,0.0,0.0,0.0,206.0
DoS,0.0,0.0,0.0,210.0
DrDoS_DNS,0.0,0.0,0.0,0.0
DrDoS_NTP,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,200.0
LDAP,0.0,0.0,0.0,0.0
Syn,0.0,0.0,0.0,0.0
UDP-lag,0.0,0.0,0.0,0.0
accuracy,0.04083333333333333,0.04083333333333333,0.04083333333333333,0.04083333333333333
macro avg,0.06494467426764873,0.02237164390014131,0.012501522631827215,1200.0
weighted avg,0.11517634726846714,0.04083333333333333,0.02257292350488455,1200.0
