,precision,recall,f1-score,support
BENIGN,0.10833333333333334,0.05855855855855856,0.07602339181286549,222.0
Bot,0.0,0.0,0.0,174.0
Brute Force,0.0,0.0,0.0,212.0
DDoS,0.0,0.0,0.0,201.0
DoS,0.022033898305084745,0.06435643564356436,0.03282828282828283,202.0
DrDoS_DNS,0.0,0.0,0.0,0.0
DrDoS_NetBIOS,0.0,0.0,0.0,0.0
DrDoS_SSDP,0.0,0.0,0.0,0.0
DrDoS_UDP,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,194.0
MSSQL,0.0,0.0,0.0,0.0
NetBIOS,0.0,0.0,0.0,0.0
Port Scan,0.0,0.0,0.0,195.0
Syn,0.0,0.0,0.0,0.0
TFTP,0.0,0.0,0.0,0.0
UDP-lag,0.0,0.0,0.0,0.0
Web Attack,0.0,0.0,0.0,200.0
accuracy,0.01625,0.01625,0.01625,0.01625
macro avg,0.007668660684612827,0.0072302937765954655,0.006403039684773431,1600.0
weighted avg,0.01781302966101695,0.01625,0.014692816321105796,1600.0
