,precision,recall,f1-score,support
BENIGN,0.2647058823529412,0.04712041884816754,0.08,191.0
Bot,0.0,0.0,0.0,183.0
Brute Force,0.7413793103448276,0.6354679802955665,0.6843501326259946,203.0
DDoS,0.0,0.0,0.0,225.0
DoS,0.0,0.0,0.0,200.0
DrDoS_DNS,0.0,0.0,0.0,0.0
DrDoS_LDAP,0.0,0.0,0.0,0.0
DrDoS_MSSQL,0.0,0.0,0.0,0.0
DrDoS_NTP,0.0,0.0,0.0,0.0
DrDoS_NetBIOS,0.0,0.0,0.0,0.0
Exploits,0.0,0.0,0.0,0.0
Fuzzers,0.0,0.0,0.0,0.0
Generic,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,197.0
MSSQL,0.0,0.0,0.0,0.0
Port Scan,0.0,0.0,0.0,221.0
Reconnaissance,0.0,0.0,0.0,0.0
Shellcode,0.0,0.0,0.0,0.0
TFTP,0.0,0.0,0.0,0.0
Web Attack,0.0,0.0,0.0,180.0
accuracy,0.08625,0.08625,0.08625,0.08625
macro avg,0.05030425963488844,0.0341294199571867,0.03821750663129973,1600.0
weighted avg,0.12566176470588236,0.08625,0.09637692307692307,1600.0
