,precision,recall,f1-score,support
BENIGN,0.003875968992248062,0.009389671361502348,0.0054869684499314125,213.0
Bot,0.0,0.0,0.0,204.0
Brute Force,0.23770491803278687,0.29441624365482233,0.26303854875283444,197.0
DDoS,0.0,0.0,0.0,195.0
DoS,0.0,0.0,0.0,194.0
DrDoS_DNS,0.0,0.0,0.0,0.0
DrDoS_LDAP,0.0,0.0,0.0,0.0
DrDoS_MSSQL,0.0,0.0,0.0,0.0
DrDoS_NTP,0.0,0.0,0.0,0.0
DrDoS_NetBIOS,0.0,0.0,0.0,0.0
DrDoS_SNMP,0.0,0.0,0.0,0.0
Exploits,0.0,0.0,0.0,0.0
Fuzzers,0.0,0.0,0.0,0.0
Generic,0.0,0.0,0.0,0.0
Infiltration,0.5,0.005076142131979695,0.010050251256281407,197.0
LDAP,0.0,0.0,0.0,0.0
Port Scan,0.0,0.0,0.0,0.0
Syn,0.0,0.0,0.0,0.0
accuracy,0.050833333333333335,0.050833333333333335,0.050833333333333335,0.050833333333333335
macro avg,0.041198938168057496,0.017160114286016912,0.01547643158105818,1200.0
weighted avg,0.1217945418731732,0.050833333333333335,0.04580601490135935,1200.0
