,precision,recall,f1-score,support
BENIGN,0.9851485148514851,0.995,0.9900497512437811,200.0
Bot,1.0,1.0,1.0,194.0
Brute Force,0.990521327014218,1.0,0.9952380952380953,209.0
DDoS,1.0,0.985,0.9924433249370277,200.0
DoS,1.0,0.949238578680203,0.9739583333333334,197.0
Infiltration,0.9473684210526315,0.99,0.9682151589242054,200.0
accuracy,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667
macro avg,0.9871730438197225,0.9865397631133672,0.9866507772794071,1200.0
weighted avg,0.987101953772329,0.9866666666666667,0.9866801671603596,1200.0
