,precision,recall,f1-score,support
BENIGN,0.8775510204081632,0.2205128205128205,0.3524590163934426,195.0
Bot,0.0,0.0,0.0,208.0
Brute Force,0.0,0.0,0.0,184.0
DDoS,0.0,0.0,0.0,200.0
DoS,0.0,0.0,0.0,200.0
DrDoS_MSSQL,0.0,0.0,0.0,0.0
DrDoS_NTP,0.0,0.0,0.0,0.0
DrDoS_NetBIOS,0.0,0.0,0.0,0.0
DrDoS_SSDP,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,213.0
MSSQL,0.0,0.0,0.0,0.0
NetBIOS,0.0,0.0,0.0,0.0
Syn,0.0,0.0,0.0,0.0
TFTP,0.0,0.0,0.0,0.0
UDP-lag,0.0,0.0,0.0,0.0
accuracy,0.035833333333333335,0.035833333333333335,0.035833333333333335,0.035833333333333335
macro avg,0.058503401360544216,0.0147008547008547,0.023497267759562842,1200.0
weighted avg,0.14260204081632652,0.035833333333333335,0.05727459016393443,1200.0
