,precision,recall,f1-score,support
BENIGN,1.0,1.0,1.0,201.0
DoS,0.9840425531914894,0.9788359788359788,0.9814323607427056,189.0
Exploits,0.9743589743589743,0.979381443298969,0.9768637532133676,194.0
Fuzzers,0.9447004608294931,0.9808612440191388,0.9624413145539906,209.0
Generic,0.9743589743589743,0.9359605911330049,0.9547738693467337,203.0
Reconnaissance,0.9840425531914894,0.9840425531914894,0.9840425531914894,188.0
Shellcode,0.9768518518518519,0.9768518518518519,0.9768518518518519,216.0
accuracy,0.9764285714285714,0.9764285714285714,0.9764285714285714,0.9764285714285714
macro avg,0.9769079096831819,0.9765619517614904,0.9766293861285913,1400.0
weighted avg,0.976604965490763,0.9764285714285714,0.9764082960878112,1400.0
