,precision,recall,f1-score,support
BENIGN,1.0,0.9038461538461539,0.9494949494949495,208.0
Bot,1.0,1.0,1.0,192.0
Brute Force,0.8381742738589212,0.9901960784313726,0.9078651685393259,204.0
DDoS,0.8738317757009346,0.9639175257731959,0.9166666666666666,194.0
DoS,0.9485714285714286,0.8177339901477833,0.8783068783068783,203.0
Exploits,0.8552036199095022,0.9792746113989638,0.9130434782608695,193.0
Fuzzers,0.8141592920353983,0.9019607843137255,0.8558139534883721,204.0
Generic,0.9025974025974026,0.6435185185185185,0.7513513513513513,216.0
Infiltration,0.934010152284264,0.8846153846153846,0.908641975308642,208.0
Port Scan,0.9948717948717949,0.9948717948717949,0.9948717948717949,195.0
Reconnaissance,0.8497652582159625,0.9679144385026738,0.905,187.0
Shellcode,0.9040404040404041,0.8287037037037037,0.8647342995169082,216.0
Web Attack,0.967741935483871,1.0,0.9836065573770492,180.0
accuracy,0.9096153846153846,0.9096153846153846,0.9096153846153846,0.9096153846153846
macro avg,0.9140744105822988,0.9135809987787132,0.909953621014062,2600.0
weighted avg,0.9137774000589737,0.9096153846153846,0.9076879704239182,2600.0
