,precision,recall,f1-score,support
BENIGN,0.2084130019120459,0.5069767441860465,0.2953929539295393,215.0
Bot,0.0,0.0,0.0,201.0
Brute Force,0.16623376623376623,0.32,0.2188034188034188,200.0
DDoS,0.0,0.0,0.0,191.0
DoS,0.0,0.0,0.0,210.0
Generic,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,183.0
Shellcode,0.0,0.0,0.0,0.0
accuracy,0.14416666666666667,0.14416666666666667,0.14416666666666667,0.14416666666666667
macro avg,0.04683084601822651,0.10337209302325581,0.06427454659161977,1200.0
weighted avg,0.06504629054820259,0.14416666666666667,0.08939180737961226,1200.0
