,precision,recall,f1-score,support
BENIGN,0.020871700429711478,0.36363636363636365,0.03947750362844703,187.0
Bot,0.0,0.0,0.0,229.0
Brute Force,0.10299003322259136,0.31,0.1546134663341646,200.0
DDoS,0.24796747967479674,0.3193717277486911,0.2791762013729977,191.0
DoS,0.3333333333333333,0.004484304932735426,0.008849557522123894,223.0
DrDoS_DNS,0.0,0.0,0.0,197.0
DrDoS_LDAP,0.0,0.0,0.0,174.0
DrDoS_MSSQL,0.0,0.0,0.0,194.0
DrDoS_NTP,0.0,0.0,0.0,179.0
DrDoS_NetBIOS,0.0,0.0,0.0,208.0
DrDoS_SNMP,0.0,0.0,0.0,204.0
DrDoS_SSDP,0.0,0.0,0.0,192.0
DrDoS_UDP,0.0,0.0,0.0,220.0
Exploits,0.0,0.0,0.0,0.0
Fuzzers,0.0,0.0,0.0,0.0
Generic,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,223.0
LDAP,0.0,0.0,0.0,172.0
MSSQL,0.0,0.0,0.0,190.0
NetBIOS,0.0,0.0,0.0,199.0
Port Scan,0.0,0.0,0.0,192.0
Syn,0.0,0.0,0.0,212.0
TFTP,0.0,0.0,0.0,216.0
UDP,0.0,0.0,0.0,180.0
UDP-lag,0.0,0.0,0.0,224.0
Web Attack,0.0,0.0,0.0,194.0
accuracy,0.04173913043478261,0.04173913043478261,0.04173913043478261,0.04173913043478261
macro avg,0.02712163641001665,0.038365092166068857,0.018542951109912817,4600.0
weighted avg,0.031781768820889955,0.04173913043478261,0.020348063529354064,4600.0
